Datetime (UTC),Datetime (Local),Capacity factor,Hour,Month,Year,Day
2016-11-22 15:00:00,2016-11-22 16:00:00,0.085,16,11,2016,22
2016-11-22 16:00:00,2016-11-22 17:00:00,0.022,17,11,2016,22
2016-11-22 17:00:00,2016-11-22 18:00:00,0.0,18,11,2016,22
2016-11-22 18:00:00,2016-11-22 19:00:00,0.0,19,11,2016,22
2016-11-22 19:00:00,2016-11-22 20:00:00,0.0,20,11,2016,22
2016-11-22 20:00:00,2016-11-22 21:00:00,0.0,21,11,2016,22
2016-11-22 21:00:00,2016-11-22 22:00:00,0.0,22,11,2016,22
2016-11-22 22:00:00,2016-11-22 23:00:00,0.0,23,11,2016,22
2016-11-22 23:00:00,2016-11-23 00:00:00,0.0,0,11,2016,23
2016-11-23 00:00:00,2016-11-23 01:00:00,0.0,1,11,2016,23
2016-11-23 01:00:00,2016-11-23 02:00:00,0.0,2,11,2016,23
2016-11-23 02:00:00,2016-11-23 03:00:00,0.0,3,11,2016,23
2016-11-23 03:00:00,2016-11-23 04:00:00,0.0,4,11,2016,23
2016-11-23 04:00:00,2016-11-23 05:00:00,0.0,5,11,2016,23
2016-11-23 05:00:00,2016-11-23 06:00:00,0.0,6,11,2016,23
2016-11-23 06:00:00,2016-11-23 07:00:00,0.0,7,11,2016,23
2016-11-23 07:00:00,2016-11-23 08:00:00,0.002,8,11,2016,23
2016-11-23 08:00:00,2016-11-23 09:00:00,0.052,9,11,2016,23
2016-11-23 09:00:00,2016-11-23 10:00:00,0.142,10,11,2016,23
2016-11-23 10:00:00,2016-11-23 11:00:00,0.224,11,11,2016,23
2016-11-23 11:00:00,2016-11-23 12:00:00,0.265,12,11,2016,23
2016-11-23 12:00:00,2016-11-23 13:00:00,0.269,13,11,2016,23
2016-11-23 13:00:00,2016-11-23 14:00:00,0.241,14,11,2016,23
2016-11-23 14:00:00,2016-11-23 15:00:00,0.187,15,11,2016,23
2016-11-23 15:00:00,2016-11-23 16:00:00,0.11,16,11,2016,23
2016-11-23 16:00:00,2016-11-23 17:00:00,0.031,17,11,2016,23
2016-11-23 17:00:00,2016-11-23 18:00:00,0.0,18,11,2016,23
2016-11-23 18:00:00,2016-11-23 19:00:00,0.0,19,11,2016,23
2016-11-23 19:00:00,2016-11-23 20:00:00,0.0,20,11,2016,23
2016-11-23 20:00:00,2016-11-23 21:00:00,0.0,21,11,2016,23
2016-11-23 21:00:00,2016-11-23 22:00:00,0.0,22,11,2016,23
2016-11-23 22:00:00,2016-11-23 23:00:00,0.0,23,11,2016,23
2016-11-23 23:00:00,2016-11-24 00:00:00,0.0,0,11,2016,24
2016-11-24 00:00:00,2016-11-24 01:00:00,0.0,1,11,2016,24
2016-11-24 01:00:00,2016-11-24 02:00:00,0.0,2,11,2016,24
2016-11-24 02:00:00,2016-11-24 03:00:00,0.0,3,11,2016,24
2016-11-24 03:00:00,2016-11-24 04:00:00,0.0,4,11,2016,24
2016-11-24 04:00:00,2016-11-24 05:00:00,0.0,5,11,2016,24
2016-11-24 05:00:00,2016-11-24 06:00:00,0.0,6,11,2016,24
2016-11-24 06:00:00,2016-11-24 07:00:00,0.0,7,11,2016,24
2016-11-24 07:00:00,2016-11-24 08:00:00,0.006,8,11,2016,24
2016-11-24 08:00:00,2016-11-24 09:00:00,0.073,9,11,2016,24
2016-11-24 09:00:00,2016-11-24 10:00:00,0.183,10,11,2016,24
2016-11-24 10:00:00,2016-11-24 11:00:00,0.294,11,11,2016,24
2016-11-24 11:00:00,2016-11-24 12:00:00,0.364,12,11,2016,24
2016-11-24 12:00:00,2016-11-24 13:00:00,0.38,13,11,2016,24
2016-11-24 13:00:00,2016-11-24 14:00:00,0.345,14,11,2016,24
2016-11-24 14:00:00,2016-11-24 15:00:00,0.263,15,11,2016,24
2016-11-24 15:00:00,2016-11-24 16:00:00,0.149,16,11,2016,24
2016-11-24 16:00:00,2016-11-24 17:00:00,0.031,17,11,2016,24
2016-11-24 17:00:00,2016-11-24 18:00:00,0.0,18,11,2016,24
2016-11-24 18:00:00,2016-11-24 19:00:00,0.0,19,11,2016,24
2016-11-24 19:00:00,2016-11-24 20:00:00,0.0,20,11,2016,24
2016-11-24 20:00:00,2016-11-24 21:00:00,0.0,21,11,2016,24
2016-11-24 21:00:00,2016-11-24 22:00:00,0.0,22,11,2016,24
2016-11-24 22:00:00,2016-11-24 23:00:00,0.0,23,11,2016,24
2016-11-24 23:00:00,2016-11-25 00:00:00,0.0,0,11,2016,25
2016-11-25 00:00:00,2016-11-25 01:00:00,0.0,1,11,2016,25
2016-11-25 01:00:00,2016-11-25 02:00:00,0.0,2,11,2016,25
2016-11-25 02:00:00,2016-11-25 03:00:00,0.0,3,11,2016,25
2016-11-25 03:00:00,2016-11-25 04:00:00,0.0,4,11,2016,25
2016-11-25 04:00:00,2016-11-25 05:00:00,0.0,5,11,2016,25
2016-11-25 05:00:00,2016-11-25 06:00:00,0.0,6,11,2016,25
2016-11-25 06:00:00,2016-11-25 07:00:00,0.0,7,11,2016,25
2016-11-25 07:00:00,2016-11-25 08:00:00,0.008,8,11,2016,25
2016-11-25 08:00:00,2016-11-25 09:00:00,0.087,9,11,2016,25
2016-11-25 09:00:00,2016-11-25 10:00:00,0.214,10,11,2016,25
2016-11-25 10:00:00,2016-11-25 11:00:00,0.312,11,11,2016,25
2016-11-25 11:00:00,2016-11-25 12:00:00,0.362,12,11,2016,25
2016-11-25 12:00:00,2016-11-25 13:00:00,0.359,13,11,2016,25
2016-11-25 13:00:00,2016-11-25 14:00:00,0.307,14,11,2016,25
2016-11-25 14:00:00,2016-11-25 15:00:00,0.224,15,11,2016,25
2016-11-25 15:00:00,2016-11-25 16:00:00,0.118,16,11,2016,25
2016-11-25 16:00:00,2016-11-25 17:00:00,0.022,17,11,2016,25
2016-11-25 17:00:00,2016-11-25 18:00:00,0.0,18,11,2016,25
2016-11-25 18:00:00,2016-11-25 19:00:00,0.0,19,11,2016,25
2016-11-25 19:00:00,2016-11-25 20:00:00,0.0,20,11,2016,25
2016-11-25 20:00:00,2016-11-25 21:00:00,0.0,21,11,2016,25
2016-11-25 21:00:00,2016-11-25 22:00:00,0.0,22,11,2016,25
2016-11-25 22:00:00,2016-11-25 23:00:00,0.0,23,11,2016,25
2016-11-25 23:00:00,2016-11-26 00:00:00,0.0,0,11,2016,26
2016-11-26 00:00:00,2016-11-26 01:00:00,0.0,1,11,2016,26
2016-11-26 01:00:00,2016-11-26 02:00:00,0.0,2,11,2016,26
2016-11-26 02:00:00,2016-11-26 03:00:00,0.0,3,11,2016,26
2016-11-26 03:00:00,2016-11-26 04:00:00,0.0,4,11,2016,26
2016-11-26 04:00:00,2016-11-26 05:00:00,0.0,5,11,2016,26
2016-11-26 05:00:00,2016-11-26 06:00:00,0.0,6,11,2016,26
2016-11-26 06:00:00,2016-11-26 07:00:00,0.0,7,11,2016,26
2016-11-26 07:00:00,2016-11-26 08:00:00,0.001,8,11,2016,26
2016-11-26 08:00:00,2016-11-26 09:00:00,0.033,9,11,2016,26
2016-11-26 09:00:00,2016-11-26 10:00:00,0.088,10,11,2016,26
2016-11-26 10:00:00,2016-11-26 11:00:00,0.138,11,11,2016,26
2016-11-26 11:00:00,2016-11-26 12:00:00,0.169,12,11,2016,26
2016-11-26 12:00:00,2016-11-26 13:00:00,0.171,13,11,2016,26
2016-11-26 13:00:00,2016-11-26 14:00:00,0.146,14,11,2016,26
2016-11-26 14:00:00,2016-11-26 15:00:00,0.106,15,11,2016,26
2016-11-26 15:00:00,2016-11-26 16:00:00,0.057,16,11,2016,26
2016-11-26 16:00:00,2016-11-26 17:00:00,0.011,17,11,2016,26
2016-11-26 17:00:00,2016-11-26 18:00:00,0.0,18,11,2016,26
2016-11-26 18:00:00,2016-11-26 19:00:00,0.0,19,11,2016,26
2016-11-26 19:00:00,2016-11-26 20:00:00,0.0,20,11,2016,26
2016-11-26 20:00:00,2016-11-26 21:00:00,0.0,21,11,2016,26
2016-11-26 21:00:00,2016-11-26 22:00:00,0.0,22,11,2016,26
2016-11-26 22:00:00,2016-11-26 23:00:00,0.0,23,11,2016,26
2016-11-26 23:00:00,2016-11-27 00:00:00,0.0,0,11,2016,27
2016-11-27 00:00:00,2016-11-27 01:00:00,0.0,1,11,2016,27
2016-11-27 01:00:00,2016-11-27 02:00:00,0.0,2,11,2016,27
2016-11-27 02:00:00,2016-11-27 03:00:00,0.0,3,11,2016,27
2016-11-27 03:00:00,2016-11-27 04:00:00,0.0,4,11,2016,27
2016-11-27 04:00:00,2016-11-27 05:00:00,0.0,5,11,2016,27
2016-11-27 05:00:00,2016-11-27 06:00:00,0.0,6,11,2016,27
2016-11-27 06:00:00,2016-11-27 07:00:00,0.0,7,11,2016,27
2016-11-27 07:00:00,2016-11-27 08:00:00,0.001,8,11,2016,27
2016-11-27 08:00:00,2016-11-27 09:00:00,0.039,9,11,2016,27
2016-11-27 09:00:00,2016-11-27 10:00:00,0.112,10,11,2016,27
2016-11-27 10:00:00,2016-11-27 11:00:00,0.186,11,11,2016,27
2016-11-27 11:00:00,2016-11-27 12:00:00,0.232,12,11,2016,27
2016-11-27 12:00:00,2016-11-27 13:00:00,0.244,13,11,2016,27
2016-11-27 13:00:00,2016-11-27 14:00:00,0.216,14,11,2016,27
2016-11-27 14:00:00,2016-11-27 15:00:00,0.154,15,11,2016,27
2016-11-27 15:00:00,2016-11-27 16:00:00,0.074,16,11,2016,27
2016-11-27 16:00:00,2016-11-27 17:00:00,0.013,17,11,2016,27
2016-11-27 17:00:00,2016-11-27 18:00:00,0.0,18,11,2016,27
2016-11-27 18:00:00,2016-11-27 19:00:00,0.0,19,11,2016,27
2016-11-27 19:00:00,2016-11-27 20:00:00,0.0,20,11,2016,27
2016-11-27 20:00:00,2016-11-27 21:00:00,0.0,21,11,2016,27
2016-11-27 21:00:00,2016-11-27 22:00:00,0.0,22,11,2016,27
2016-11-27 22:00:00,2016-11-27 23:00:00,0.0,23,11,2016,27
2016-11-27 23:00:00,2016-11-28 00:00:00,0.0,0,11,2016,28
2016-11-28 00:00:00,2016-11-28 01:00:00,0.0,1,11,2016,28
2016-11-28 01:00:00,2016-11-28 02:00:00,0.0,2,11,2016,28
2016-11-28 02:00:00,2016-11-28 03:00:00,0.0,3,11,2016,28
2016-11-28 03:00:00,2016-11-28 04:00:00,0.0,4,11,2016,28
2016-11-28 04:00:00,2016-11-28 05:00:00,0.0,5,11,2016,28
2016-11-28 05:00:00,2016-11-28 06:00:00,0.0,6,11,2016,28
2016-11-28 06:00:00,2016-11-28 07:00:00,0.0,7,11,2016,28
2016-11-28 07:00:00,2016-11-28 08:00:00,0.002,8,11,2016,28
2016-11-28 08:00:00,2016-11-28 09:00:00,0.058,9,11,2016,28
2016-11-28 09:00:00,2016-11-28 10:00:00,0.167,10,11,2016,28
2016-11-28 10:00:00,2016-11-28 11:00:00,0.282,11,11,2016,28
2016-11-28 11:00:00,2016-11-28 12:00:00,0.386,12,11,2016,28
2016-11-28 12:00:00,2016-11-28 13:00:00,0.426,13,11,2016,28
2016-11-28 13:00:00,2016-11-28 14:00:00,0.391,14,11,2016,28
2016-11-28 14:00:00,2016-11-28 15:00:00,0.297,15,11,2016,28
2016-11-28 15:00:00,2016-11-28 16:00:00,0.172,16,11,2016,28
2016-11-28 16:00:00,2016-11-28 17:00:00,0.038,17,11,2016,28
2016-11-28 17:00:00,2016-11-28 18:00:00,0.0,18,11,2016,28
2016-11-28 18:00:00,2016-11-28 19:00:00,0.0,19,11,2016,28
2016-11-28 19:00:00,2016-11-28 20:00:00,0.0,20,11,2016,28
2016-11-28 20:00:00,2016-11-28 21:00:00,0.0,21,11,2016,28
2016-11-28 21:00:00,2016-11-28 22:00:00,0.0,22,11,2016,28
2016-11-28 22:00:00,2016-11-28 23:00:00,0.0,23,11,2016,28
2016-11-28 23:00:00,2016-11-29 00:00:00,0.0,0,11,2016,29
2016-11-29 00:00:00,2016-11-29 01:00:00,0.0,1,11,2016,29
2016-11-29 01:00:00,2016-11-29 02:00:00,0.0,2,11,2016,29
2016-11-29 02:00:00,2016-11-29 03:00:00,0.0,3,11,2016,29
2016-11-29 03:00:00,2016-11-29 04:00:00,0.0,4,11,2016,29
2016-11-29 04:00:00,2016-11-29 05:00:00,0.0,5,11,2016,29
2016-11-29 05:00:00,2016-11-29 06:00:00,0.0,6,11,2016,29
2016-11-29 06:00:00,2016-11-29 07:00:00,0.0,7,11,2016,29
2016-11-29 07:00:00,2016-11-29 08:00:00,0.004,8,11,2016,29
2016-11-29 08:00:00,2016-11-29 09:00:00,0.073,9,11,2016,29
2016-11-29 09:00:00,2016-11-29 10:00:00,0.2,10,11,2016,29
2016-11-29 10:00:00,2016-11-29 11:00:00,0.335,11,11,2016,29
2016-11-29 11:00:00,2016-11-29 12:00:00,0.431,12,11,2016,29
2016-11-29 12:00:00,2016-11-29 13:00:00,0.447,13,11,2016,29
2016-11-29 13:00:00,2016-11-29 14:00:00,0.397,14,11,2016,29
2016-11-29 14:00:00,2016-11-29 15:00:00,0.302,15,11,2016,29
2016-11-29 15:00:00,2016-11-29 16:00:00,0.167,16,11,2016,29
2016-11-29 16:00:00,2016-11-29 17:00:00,0.038,17,11,2016,29
2016-11-29 17:00:00,2016-11-29 18:00:00,0.0,18,11,2016,29
2016-11-29 18:00:00,2016-11-29 19:00:00,0.0,19,11,2016,29
2016-11-29 19:00:00,2016-11-29 20:00:00,0.0,20,11,2016,29
2016-11-29 20:00:00,2016-11-29 21:00:00,0.0,21,11,2016,29
2016-11-29 21:00:00,2016-11-29 22:00:00,0.0,22,11,2016,29
2016-11-29 22:00:00,2016-11-29 23:00:00,0.0,23,11,2016,29
2016-11-29 23:00:00,2016-11-30 00:00:00,0.0,0,11,2016,30
2016-11-30 00:00:00,2016-11-30 01:00:00,0.0,1,11,2016,30
2016-11-30 01:00:00,2016-11-30 02:00:00,0.0,2,11,2016,30
2016-11-30 02:00:00,2016-11-30 03:00:00,0.0,3,11,2016,30
2016-11-30 03:00:00,2016-11-30 04:00:00,0.0,4,11,2016,30
2016-11-30 04:00:00,2016-11-30 05:00:00,0.0,5,11,2016,30
2016-11-30 05:00:00,2016-11-30 06:00:00,0.0,6,11,2016,30
2016-11-30 06:00:00,2016-11-30 07:00:00,0.0,7,11,2016,30
2016-11-30 07:00:00,2016-11-30 08:00:00,0.004,8,11,2016,30
2016-11-30 08:00:00,2016-11-30 09:00:00,0.07,9,11,2016,30
2016-11-30 09:00:00,2016-11-30 10:00:00,0.191,10,11,2016,30
2016-11-30 10:00:00,2016-11-30 11:00:00,0.31,11,11,2016,30
2016-11-30 11:00:00,2016-11-30 12:00:00,0.384,12,11,2016,30
2016-11-30 12:00:00,2016-11-30 13:00:00,0.403,13,11,2016,30
2016-11-30 13:00:00,2016-11-30 14:00:00,0.366,14,11,2016,30
2016-11-30 14:00:00,2016-11-30 15:00:00,0.278,15,11,2016,30
2016-11-30 15:00:00,2016-11-30 16:00:00,0.143,16,11,2016,30
2016-11-30 16:00:00,2016-11-30 17:00:00,0.022,17,11,2016,30
2016-11-30 17:00:00,2016-11-30 18:00:00,0.0,18,11,2016,30
2016-11-30 18:00:00,2016-11-30 19:00:00,0.0,19,11,2016,30
2016-11-30 19:00:00,2016-11-30 20:00:00,0.0,20,11,2016,30
2016-11-30 20:00:00,2016-11-30 21:00:00,0.0,21,11,2016,30
2016-11-30 21:00:00,2016-11-30 22:00:00,0.0,22,11,2016,30
2016-11-30 22:00:00,2016-11-30 23:00:00,0.0,23,11,2016,30
2016-11-30 23:00:00,2016-12-01 00:00:00,0.0,0,12,2016,1
2016-12-01 00:00:00,2016-12-01 01:00:00,0.0,1,12,2016,1
2016-12-01 01:00:00,2016-12-01 02:00:00,0.0,2,12,2016,1
2016-12-01 02:00:00,2016-12-01 03:00:00,0.0,3,12,2016,1
2016-12-01 03:00:00,2016-12-01 04:00:00,0.0,4,12,2016,1
2016-12-01 04:00:00,2016-12-01 05:00:00,0.0,5,12,2016,1
2016-12-01 05:00:00,2016-12-01 06:00:00,0.0,6,12,2016,1
2016-12-01 06:00:00,2016-12-01 07:00:00,0.0,7,12,2016,1
2016-12-01 07:00:00,2016-12-01 08:00:00,0.004,8,12,2016,1
2016-12-01 08:00:00,2016-12-01 09:00:00,0.051,9,12,2016,1
2016-12-01 09:00:00,2016-12-01 10:00:00,0.128,10,12,2016,1
2016-12-01 10:00:00,2016-12-01 11:00:00,0.207,11,12,2016,1
2016-12-01 11:00:00,2016-12-01 12:00:00,0.259,12,12,2016,1
2016-12-01 12:00:00,2016-12-01 13:00:00,0.271,13,12,2016,1
2016-12-01 13:00:00,2016-12-01 14:00:00,0.234,14,12,2016,1
2016-12-01 14:00:00,2016-12-01 15:00:00,0.169,15,12,2016,1
2016-12-01 15:00:00,2016-12-01 16:00:00,0.09,16,12,2016,1
2016-12-01 16:00:00,2016-12-01 17:00:00,0.014,17,12,2016,1
2016-12-01 17:00:00,2016-12-01 18:00:00,0.0,18,12,2016,1
2016-12-01 18:00:00,2016-12-01 19:00:00,0.0,19,12,2016,1
2016-12-01 19:00:00,2016-12-01 20:00:00,0.0,20,12,2016,1
2016-12-01 20:00:00,2016-12-01 21:00:00,0.0,21,12,2016,1
2016-12-01 21:00:00,2016-12-01 22:00:00,0.0,22,12,2016,1
2016-12-01 22:00:00,2016-12-01 23:00:00,0.0,23,12,2016,1
2016-12-01 23:00:00,2016-12-02 00:00:00,0.0,0,12,2016,2
2016-12-02 00:00:00,2016-12-02 01:00:00,0.0,1,12,2016,2
2016-12-02 01:00:00,2016-12-02 02:00:00,0.0,2,12,2016,2
2016-12-02 02:00:00,2016-12-02 03:00:00,0.0,3,12,2016,2
2016-12-02 03:00:00,2016-12-02 04:00:00,0.0,4,12,2016,2
2016-12-02 04:00:00,2016-12-02 05:00:00,0.0,5,12,2016,2
2016-12-02 05:00:00,2016-12-02 06:00:00,0.0,6,12,2016,2
2016-12-02 06:00:00,2016-12-02 07:00:00,0.0,7,12,2016,2
2016-12-02 07:00:00,2016-12-02 08:00:00,0.003,8,12,2016,2
2016-12-02 08:00:00,2016-12-02 09:00:00,0.073,9,12,2016,2
2016-12-02 09:00:00,2016-12-02 10:00:00,0.203,10,12,2016,2
2016-12-02 10:00:00,2016-12-02 11:00:00,0.35,11,12,2016,2
2016-12-02 11:00:00,2016-12-02 12:00:00,0.454,12,12,2016,2
2016-12-02 12:00:00,2016-12-02 13:00:00,0.473,13,12,2016,2
2016-12-02 13:00:00,2016-12-02 14:00:00,0.426,14,12,2016,2
2016-12-02 14:00:00,2016-12-02 15:00:00,0.337,15,12,2016,2
2016-12-02 15:00:00,2016-12-02 16:00:00,0.193,16,12,2016,2
2016-12-02 16:00:00,2016-12-02 17:00:00,0.031,17,12,2016,2
2016-12-02 17:00:00,2016-12-02 18:00:00,0.0,18,12,2016,2
2016-12-02 18:00:00,2016-12-02 19:00:00,0.0,19,12,2016,2
2016-12-02 19:00:00,2016-12-02 20:00:00,0.0,20,12,2016,2
2016-12-02 20:00:00,2016-12-02 21:00:00,0.0,21,12,2016,2
2016-12-02 21:00:00,2016-12-02 22:00:00,0.0,22,12,2016,2
2016-12-02 22:00:00,2016-12-02 23:00:00,0.0,23,12,2016,2
2016-12-02 23:00:00,2016-12-03 00:00:00,0.0,0,12,2016,3
2016-12-03 00:00:00,2016-12-03 01:00:00,0.0,1,12,2016,3
2016-12-03 01:00:00,2016-12-03 02:00:00,0.0,2,12,2016,3
2016-12-03 02:00:00,2016-12-03 03:00:00,0.0,3,12,2016,3
2016-12-03 03:00:00,2016-12-03 04:00:00,0.0,4,12,2016,3
2016-12-03 04:00:00,2016-12-03 05:00:00,0.0,5,12,2016,3
2016-12-03 05:00:00,2016-12-03 06:00:00,0.0,6,12,2016,3
2016-12-03 06:00:00,2016-12-03 07:00:00,0.0,7,12,2016,3
2016-12-03 07:00:00,2016-12-03 08:00:00,0.007,8,12,2016,3
2016-12-03 08:00:00,2016-12-03 09:00:00,0.091,9,12,2016,3
2016-12-03 09:00:00,2016-12-03 10:00:00,0.228,10,12,2016,3
2016-12-03 10:00:00,2016-12-03 11:00:00,0.349,11,12,2016,3
2016-12-03 11:00:00,2016-12-03 12:00:00,0.419,12,12,2016,3
2016-12-03 12:00:00,2016-12-03 13:00:00,0.428,13,12,2016,3
2016-12-03 13:00:00,2016-12-03 14:00:00,0.384,14,12,2016,3
2016-12-03 14:00:00,2016-12-03 15:00:00,0.281,15,12,2016,3
2016-12-03 15:00:00,2016-12-03 16:00:00,0.152,16,12,2016,3
2016-12-03 16:00:00,2016-12-03 17:00:00,0.023,17,12,2016,3
2016-12-03 17:00:00,2016-12-03 18:00:00,0.0,18,12,2016,3
2016-12-03 18:00:00,2016-12-03 19:00:00,0.0,19,12,2016,3
2016-12-03 19:00:00,2016-12-03 20:00:00,0.0,20,12,2016,3
2016-12-03 20:00:00,2016-12-03 21:00:00,0.0,21,12,2016,3
2016-12-03 21:00:00,2016-12-03 22:00:00,0.0,22,12,2016,3
2016-12-03 22:00:00,2016-12-03 23:00:00,0.0,23,12,2016,3
2016-12-03 23:00:00,2016-12-04 00:00:00,0.0,0,12,2016,4
2016-12-04 00:00:00,2016-12-04 01:00:00,0.0,1,12,2016,4
2016-12-04 01:00:00,2016-12-04 02:00:00,0.0,2,12,2016,4
2016-12-04 02:00:00,2016-12-04 03:00:00,0.0,3,12,2016,4
2016-12-04 03:00:00,2016-12-04 04:00:00,0.0,4,12,2016,4
2016-12-04 04:00:00,2016-12-04 05:00:00,0.0,5,12,2016,4
2016-12-04 05:00:00,2016-12-04 06:00:00,0.0,6,12,2016,4
2016-12-04 06:00:00,2016-12-04 07:00:00,0.0,7,12,2016,4
2016-12-04 07:00:00,2016-12-04 08:00:00,0.001,8,12,2016,4
2016-12-04 08:00:00,2016-12-04 09:00:00,0.029,9,12,2016,4
2016-12-04 09:00:00,2016-12-04 10:00:00,0.092,10,12,2016,4
2016-12-04 10:00:00,2016-12-04 11:00:00,0.167,11,12,2016,4
2016-12-04 11:00:00,2016-12-04 12:00:00,0.237,12,12,2016,4
2016-12-04 12:00:00,2016-12-04 13:00:00,0.257,13,12,2016,4
2016-12-04 13:00:00,2016-12-04 14:00:00,0.235,14,12,2016,4
2016-12-04 14:00:00,2016-12-04 15:00:00,0.176,15,12,2016,4
2016-12-04 15:00:00,2016-12-04 16:00:00,0.088,16,12,2016,4
2016-12-04 16:00:00,2016-12-04 17:00:00,0.015,17,12,2016,4
2016-12-04 17:00:00,2016-12-04 18:00:00,0.0,18,12,2016,4
2016-12-04 18:00:00,2016-12-04 19:00:00,0.0,19,12,2016,4
2016-12-04 19:00:00,2016-12-04 20:00:00,0.0,20,12,2016,4
2016-12-04 20:00:00,2016-12-04 21:00:00,0.0,21,12,2016,4
2016-12-04 21:00:00,2016-12-04 22:00:00,0.0,22,12,2016,4
2016-12-04 22:00:00,2016-12-04 23:00:00,0.0,23,12,2016,4
2016-12-04 23:00:00,2016-12-05 00:00:00,0.0,0,12,2016,5
2016-12-05 00:00:00,2016-12-05 01:00:00,0.0,1,12,2016,5
2016-12-05 01:00:00,2016-12-05 02:00:00,0.0,2,12,2016,5
2016-12-05 02:00:00,2016-12-05 03:00:00,0.0,3,12,2016,5
2016-12-05 03:00:00,2016-12-05 04:00:00,0.0,4,12,2016,5
2016-12-05 04:00:00,2016-12-05 05:00:00,0.0,5,12,2016,5
2016-12-05 05:00:00,2016-12-05 06:00:00,0.0,6,12,2016,5
2016-12-05 06:00:00,2016-12-05 07:00:00,0.0,7,12,2016,5
2016-12-05 07:00:00,2016-12-05 08:00:00,0.001,8,12,2016,5
2016-12-05 08:00:00,2016-12-05 09:00:00,0.054,9,12,2016,5
2016-12-05 09:00:00,2016-12-05 10:00:00,0.166,10,12,2016,5
2016-12-05 10:00:00,2016-12-05 11:00:00,0.275,11,12,2016,5
2016-12-05 11:00:00,2016-12-05 12:00:00,0.342,12,12,2016,5
2016-12-05 12:00:00,2016-12-05 13:00:00,0.363,13,12,2016,5
2016-12-05 13:00:00,2016-12-05 14:00:00,0.328,14,12,2016,5
2016-12-05 14:00:00,2016-12-05 15:00:00,0.252,15,12,2016,5
2016-12-05 15:00:00,2016-12-05 16:00:00,0.136,16,12,2016,5
2016-12-05 16:00:00,2016-12-05 17:00:00,0.03,17,12,2016,5
2016-12-05 17:00:00,2016-12-05 18:00:00,0.0,18,12,2016,5
2016-12-05 18:00:00,2016-12-05 19:00:00,0.0,19,12,2016,5
2016-12-05 19:00:00,2016-12-05 20:00:00,0.0,20,12,2016,5
2016-12-05 20:00:00,2016-12-05 21:00:00,0.0,21,12,2016,5
2016-12-05 21:00:00,2016-12-05 22:00:00,0.0,22,12,2016,5
2016-12-05 22:00:00,2016-12-05 23:00:00,0.0,23,12,2016,5
2016-12-05 23:00:00,2016-12-06 00:00:00,0.0,0,12,2016,6
2016-12-06 00:00:00,2016-12-06 01:00:00,0.0,1,12,2016,6
2016-12-06 01:00:00,2016-12-06 02:00:00,0.0,2,12,2016,6
2016-12-06 02:00:00,2016-12-06 03:00:00,0.0,3,12,2016,6
2016-12-06 03:00:00,2016-12-06 04:00:00,0.0,4,12,2016,6
2016-12-06 04:00:00,2016-12-06 05:00:00,0.0,5,12,2016,6
2016-12-06 05:00:00,2016-12-06 06:00:00,0.0,6,12,2016,6
2016-12-06 06:00:00,2016-12-06 07:00:00,0.0,7,12,2016,6
2016-12-06 07:00:00,2016-12-06 08:00:00,0.003,8,12,2016,6
2016-12-06 08:00:00,2016-12-06 09:00:00,0.094,9,12,2016,6
2016-12-06 09:00:00,2016-12-06 10:00:00,0.259,10,12,2016,6
2016-12-06 10:00:00,2016-12-06 11:00:00,0.403,11,12,2016,6
2016-12-06 11:00:00,2016-12-06 12:00:00,0.487,12,12,2016,6
2016-12-06 12:00:00,2016-12-06 13:00:00,0.514,13,12,2016,6
2016-12-06 13:00:00,2016-12-06 14:00:00,0.475,14,12,2016,6
2016-12-06 14:00:00,2016-12-06 15:00:00,0.382,15,12,2016,6
2016-12-06 15:00:00,2016-12-06 16:00:00,0.235,16,12,2016,6
2016-12-06 16:00:00,2016-12-06 17:00:00,0.051,17,12,2016,6
2016-12-06 17:00:00,2016-12-06 18:00:00,0.0,18,12,2016,6
2016-12-06 18:00:00,2016-12-06 19:00:00,0.0,19,12,2016,6
2016-12-06 19:00:00,2016-12-06 20:00:00,0.0,20,12,2016,6
2016-12-06 20:00:00,2016-12-06 21:00:00,0.0,21,12,2016,6
2016-12-06 21:00:00,2016-12-06 22:00:00,0.0,22,12,2016,6
2016-12-06 22:00:00,2016-12-06 23:00:00,0.0,23,12,2016,6
2016-12-06 23:00:00,2016-12-07 00:00:00,0.0,0,12,2016,7
2016-12-07 00:00:00,2016-12-07 01:00:00,0.0,1,12,2016,7
2016-12-07 01:00:00,2016-12-07 02:00:00,0.0,2,12,2016,7
2016-12-07 02:00:00,2016-12-07 03:00:00,0.0,3,12,2016,7
2016-12-07 03:00:00,2016-12-07 04:00:00,0.0,4,12,2016,7
2016-12-07 04:00:00,2016-12-07 05:00:00,0.0,5,12,2016,7
2016-12-07 05:00:00,2016-12-07 06:00:00,0.0,6,12,2016,7
2016-12-07 06:00:00,2016-12-07 07:00:00,0.0,7,12,2016,7
2016-12-07 07:00:00,2016-12-07 08:00:00,0.006,8,12,2016,7
2016-12-07 08:00:00,2016-12-07 09:00:00,0.121,9,12,2016,7
2016-12-07 09:00:00,2016-12-07 10:00:00,0.277,10,12,2016,7
2016-12-07 10:00:00,2016-12-07 11:00:00,0.412,11,12,2016,7
2016-12-07 11:00:00,2016-12-07 12:00:00,0.482,12,12,2016,7
2016-12-07 12:00:00,2016-12-07 13:00:00,0.495,13,12,2016,7
